pais,country_code,anio,co2_MtCO2,poblacion,pbi_per_capita,co2_per_capita,electricity_TWh,energy_Mtoe,share_renewables,share_wind_solar,co2_per_pbi,co2_per_energy
Chile,CHL,2015,81.439411702,17969353.0,13574.171503961217,4.532128213074784,75.387,35.507911893,43.604335,4.478226,0.33387880886522003,2.2935567697534727
Chile,CHL,2016,86.146162465,18209068.0,13748.088395310946,4.730948473859288,79.308,37.789173132,43.273062,6.415494,0.34411682103185126,2.279651956503148
Chile,CHL,2017,85.135165353,18470439.0,15037.350108996785,4.609265938562695,78.946,38.178211065000006,44.39997,9.474831,0.3065211559984222,2.2299411883928717
Chile,CHL,2018,88.880492762,18729160.0,15923.359061989322,4.745567487383311,80.548308937,39.735582833,46.835038,11.067327,0.2980255277111387,2.236798517226873
China,CHN,1990,2261.019899729,1135185000.0,317.88467304092774,1.9917633687275642,621.268,873.705947201,20.40794,0.010945,6.265679152360781,2.587849959099388
China,CHN,1991,2376.688519094,1150780000.0,333.14214540018395,2.06528486686769,677.625,847.9391196690001,18.471131,0.011068,6.199410357962322,2.802899953503454
China,CHN,1992,2467.3516661040003,1164970000.0,366.460692302073,2.117952965401684,754.071,876.9248121820001,17.584684,0.017372,5.779481974169984,2.8136410691409623
China,CHN,1993,2646.393377586,1178440000.0,377.38983947995837,2.2456751108126,838.399,929.3194416140001,18.12526,0.017056,5.950544704402033,2.8476681527181475
China,CHN,1994,2765.4286090580003,1191835000.0,473.4922787180418,2.3203116279166163,928.245,973.233784349,18.088436,0.017452,4.900421257551974,2.8414843930924643
China,CHN,1995,2963.724117427,1204855000.0,609.6566792024836,2.4598180838582233,1007.914,1045.086360711,19.214139,0.018652,4.034759509361909,2.8358652728093205
China,CHN,1996,2958.429072747,1217550000.0,709.4137550850386,2.4298214223210546,1080.24,1073.896577527,17.552211,0.020644,3.4251117981632424,2.754854736160679
China,CHN,1997,2987.541843643,1230075000.0,781.7441643410526,2.428747713467065,1135.888,1073.257151944,17.512466,0.029316,3.1068319077435054,2.7836216495102217
China,CHN,1998,3082.2094362430003,1241935000.0,828.5804792956815,2.481779993512543,1167.5,1078.3877345,18.061156,0.042827,2.995218998668821,2.858164403800533
China,CHN,1999,2998.450223224,1252735000.0,873.2870617257904,2.393523149927159,1239.9270000000001,1099.096698288,16.681466,0.050567,2.740820578741974,2.7281041130362
China,CHN,2000,3144.35835171,1262645000.0,959.3724836396913,2.490294858578619,1355.738,1129.7383239829999,16.639498,0.055542,2.5957538923056,2.7832625351898
China,CHN,2001,3279.027137996,1271850000.0,1053.108243004523,2.578155551359044,1480.949,1168.350407445,18.958519,0.060502,2.4481391808343966,2.8065442671147953
China,CHN,2002,3538.508798027,1280400000.0,1148.508290441699,2.763596374591534,1654.164,1245.9648969,17.618628,0.06269,2.406248520442718,2.8399747110299187
China,CHN,2003,4114.549188545,1288400000.0,1288.6432518338095,3.1935339867626515,1910.755,1420.101014087,15.03704,0.063797,2.478214185514943,2.8973637422477956
China,CHN,2004,4843.133639192,1296075000.0,1508.6680978826616,3.736769584470035,2203.502,1614.695103447,16.223266,0.069163,2.476866575036882,2.999410618669142
China,CHN,2005,5470.028244844,1303720000.0,1753.417829258233,4.1957078550946525,2500.466,1782.0308252260002,16.175025,0.089343,2.3928739545608515,3.069547488972466
China,CHN,2006,6052.904443613001,1311020000.0,2099.2294346044728,4.616942871667099,2865.954,1949.940524778,15.592783,0.142919,2.199351245537867,3.104148237701825
China,CHN,2007,6514.010825694,1317885000.0,2693.9698268348543,4.942776361893489,3281.79,2098.796316826,15.263347,0.181212,1.8347556504375395,3.1036888970460503
China,CHN,2008,6707.230312594001,1324655000.0,3468.3044632474707,5.063379002528206,3467.185,2154.669885565,17.737444,0.435598,1.4599003796186978,3.1128807050808263
China,CHN,2009,7220.966625311999,1331260000.0,3832.2359515672742,5.424159537064134,3715.061,2296.760891834,17.863798,0.735143,1.4154033325755448,3.1439783962648122
China,CHN,2010,7762.562179646,1337705000.0,4550.453595838572,5.802895391469718,4207.993,2536.430331369,18.831471,1.080206,1.275234494595553,3.0604279106914296
China,CHN,2011,8490.942294544,1344130000.0,5618.132491349625,6.317054373121647,4715.761,2722.7009502280002,16.954167,1.549548,1.124404663444333,3.1185732292167323
China,CHN,2012,8753.727427669,1350695000.0,6316.918863356832,6.4809060725545,4994.045,2820.789812368,20.115498,2.051844,1.0259599992884072,3.1032895075299534
China,CHN,2013,9167.195260788,1357380000.0,7050.645919889634,6.753595353392565,5447.247,2911.7437771100003,20.452496,2.878647,0.9578690279057839,3.1483523148066057
China,CHN,2014,9081.568364305002,1364270000.0,7651.366044285677,6.656723642904265,5678.945,2965.0583125430003,22.789039,3.265395,0.8700045984436664,3.0628633257860414
China,CHN,2015,9061.260441646,1371220000.0,8033.3880431067855,6.60817406517262,5859.515,2993.9027189440003,24.126195,3.937322,0.8225886798587926,3.026571432769218
China,CHN,2016,9003.330684767001,1378665000.0,8078.790474372376,6.530470190196313,6217.907,2964.6206777400002,25.258757,5.025678,0.8083475132709951,3.036925011138508
China,CHN,2017,9178.944750611,1386395000.0,8759.041577750979,6.620728400355598,6584.763513000001,3050.594900627,25.699785,6.467524,0.7558736126076906,3.0089031974466414
China,CHN,2018,9466.50353812,1392730000.0,9770.847087833143,6.7970845304689345,7091.7903035009995,3164.080109195,26.254638,7.748251,0.6956494630780582,2.99186594884554
Colombia,COL,1990,46.079917598,33102575.0,1445.328368261105,1.3920342329259885,36.357,24.223635707000003,76.38419,0.0,0.9631266247135,1.9022709123999952
Colombia,COL,1991,47.74083585,33758337.0,1456.6939689909927,1.4141939471129754,36.99,24.487753165999997,75.682617,0.0,0.9708243304477634,1.949580083005971
Colombia,COL,1992,49.566182498,34422569.0,1697.1128867028244,1.439932693518604,32.944,25.047025312000002,68.665007,0.0,0.8484601730390052,1.9789249174532872
Colombia,COL,1993,52.563070464,35091275.0,1893.5420500558814,1.4978957152169592,38.559,26.200981068,73.253974,0.0,0.791054899030499,2.0061489425751606
Colombia,COL,1994,52.619400507,35758979.0,2284.8387490603795,1.4715017592364703,41.409,27.125288097000002,78.492598,0.0,0.6440287131166752,1.9398651294995681
Colombia,COL,1995,55.142136451,36421438.0,2539.9128772191457,1.5140021778107717,42.716,27.599732833999997,76.404626,0.0,0.5960842954063823,1.9979228343497089
Colombia,COL,1996,55.078881785,37076387.0,2620.53876171399,1.485551485504777,43.362,28.272932954,82.992021,0.0,0.566887812234892,1.948113479228109
Colombia,COL,1997,59.453721348,37723800.0,2827.379751542924,1.576026841092361,44.605000000000004,27.432049167000002,71.644434,0.0,0.5574160458043567,2.167308792210871
Colombia,COL,1998,60.486803139,38364309.0,2566.024060049313,1.5766425804515338,44.897,28.728538882000002,69.746308,0.0,0.6144301625999697,2.1054604756421598
Colombia,COL,1999,52.868055616999996,38999471.0,2209.9314804749147,1.3556095572937386,42.822,25.69119807,79.860819,0.0,0.613417008296754,2.057827566972629
Colombia,COL,2000,55.185428895,39629968.0,2520.480897959017,1.3925176244149378,43.125,25.814553296,75.524638,0.0,0.5524809275652681,2.1377642395055916
Colombia,COL,2001,55.456503250000004,40255967.0,2439.6817891753585,1.3775970963509585,43.442,25.707904496,74.338198,0.0,0.5646626139782773,2.157177114868647
Colombia,COL,2002,53.34133275600001,40875360.0,2396.6273032160475,1.304975240731825,45.042,25.204522034000004,76.504152,0.0,0.5445048710663821,2.116339785537073
Colombia,COL,2003,52.652982025,41483869.0,2281.4019274147986,1.2692399068418618,46.541000000000004,25.734175759000003,78.788595,0.0,0.556342085798147,2.0460333572792084
Colombia,COL,2004,52.847925053,42075955.0,2782.623052754888,1.2560124910533819,49.719,25.99954821,81.650878,0.104588,0.4513771600540319,2.0326478224215263
Colombia,COL,2005,54.347349877,42647723.0,3404.1901985018076,1.2743318061083824,50.337,27.084188957,80.169657,0.097344,0.3743421289060814,2.0066079867956965
Colombia,COL,2006,54.192507339,43200897.0,3731.168489467682,1.2544301415546997,53.765,28.466519692000002,80.600763,0.117177,0.3362030273078519,1.903727885436934
Colombia,COL,2007,55.093190792,43737516.0,4703.213156853745,1.2596323666849303,55.225,28.290058300000002,81.533726,0.090539,0.2678237886899373,1.9474399878490176
Colombia,COL,2008,55.975810487000004,44254975.0,5461.780726413111,1.2648478614438265,55.938,29.618255581000003,84.010869,0.096535,0.23158158937561085,1.8899090911656617
Colombia,COL,2009,59.369451982,44750054.0,5195.393375831107,1.3266900634801468,57.149,30.704064456,72.877916,0.101489,0.25535892424467593,1.9336023759029852
Colombia,COL,2010,60.804302293,45222700.0,6326.549468619631,1.3445526758243094,59.424,31.20352055,72.120692,0.06563,0.2125254346770599,1.9486359622648413
Colombia,COL,2011,65.971139725,45663099.0,7324.383285803396,1.4447363663381674,61.005,31.252444238,83.46529,0.067208,0.19725024073200143,2.1109113649672677
Colombia,COL,2012,65.792548593,46076848.0,8042.529769029779,1.4278873544692121,62.338,31.545841239,79.550194,0.088229,0.17754206642389178,2.0856171846722202
Colombia,COL,2013,75.682264373,46497267.0,8212.66782924683,1.6276712429786464,73.993,38.684628818,69.42008,0.078386,0.19819031730252235,1.9563911218862453
Colombia,COL,2014,79.022009072,46969209.0,8114.08426438361,1.6824215428452287,71.125,38.811830506999996,69.296309,0.098418,0.20734583078341182,2.0360289128271805
Colombia,COL,2015,78.78919225700001,47520667.0,6175.876029702588,1.65799845058993,78.109,38.404245209,64.022072,0.087058,0.2684636871944747,2.05157507531318
Colombia,COL,2016,86.161708465,48171392.0,5871.223523859516,1.788648923929788,76.904,40.042103388,65.904244,0.066316,0.3046467089289081,2.1517777832525486
Colombia,COL,2017,73.95321923600001,48901066.0,6375.9320628531095,1.5123028041147408,77.625997806,38.359882557999995,79.381964,0.003965,0.23718929079021803,1.9278791879558814
Colombia,COL,2018,76.48862375300001,49648685.0,6651.291292676206,1.540597172976485,80.27708299300001,38.756010666,75.728799,0.054229,0.23162377126270953,1.9735938358614964
Egypt,EGY,1990,78.49648802600001,56134475.0,765.6420463779234,1.3983650515302763,42.256,32.240886786,23.504354,0.0,1.8263953216070357,2.4346876234212527
Egypt,EGY,1991,77.173861173,57424549.0,651.0775816546408,1.3439175843244324,44.296,32.259471843,22.349648,0.0,2.06414354017384,2.3922853278128295
Egypt,EGY,1992,80.056355363,58666814.0,713.452523933266,1.3645935394241793,45.678000000000004,33.102034296999996,21.235606,0.0,1.9126620113433348,2.418472370752616
Egypt,EGY,1993,81.831100581,59880658.0,777.8577091217172,1.366569829292791,47.796,34.325776466,21.936982,0.0,1.7568378037106445,2.3839548294575206
Egypt,EGY,1994,77.456203772,61095804.0,849.4524991052629,1.267782706845138,49.304,33.035773096999996,22.251744,0.0,1.4924703949667657,2.3446160483235023
Egypt,EGY,1995,82.136846844,62334034.0,965.1107300460316,1.31768861363922,52.0,35.13161473700001,21.948077,0.0,1.3653237629804116,2.337975281207183
Egypt,EGY,1996,87.344533947,63601629.0,1063.3330945207722,1.373306553940623,55.14,37.288478956,20.955749,0.0,1.291511155833583,2.342400022539552
Egypt,EGY,1997,93.379133214,64892270.0,1208.7199010158135,1.4389870043689332,58.428000000000004,38.830762631,20.515849,0.0,1.190504932664385,2.4047720643903108
Egypt,EGY,1998,98.47944112600001,66200269.0,1281.3967199450549,1.487598806071317,62.966,41.553318912,19.410475,0.0,1.160919786133918,2.3699536813065625
Egypt,EGY,1999,103.606828383,67515591.0,1343.5519627879974,1.5345615264332058,68.495,42.399439095000005,21.436601,0.035039,1.142167604183202,2.443589599165663
Egypt,EGY,2000,101.556749017,68831561.0,1450.4762424329779,1.475438701978588,78.143,40.110786102,17.703441,0.17532,1.0172098368903575,2.5319062248928645
Egypt,EGY,2001,111.55459791,70152661.0,1391.707845691741,1.5901691585155977,83.282,45.782230398,18.432554,0.265363,1.14260271179632,2.4366352827334787
Egypt,EGY,2002,117.018880399,71485043.0,1228.9379748805516,1.6369701337243374,89.19,46.961673487,14.646261,0.228725,1.332020140303212,2.491795366521454
Egypt,EGY,2003,120.45482926,72826097.0,1138.6646732233653,1.6540063826295675,95.183,48.830944075,14.064486,0.386624,1.452584260779214,2.466772484983949
Egypt,EGY,2004,131.628356294,74172073.0,1063.003663029567,1.7746349936046686,101.299,53.420845283000006,12.998154,0.516293,1.6694533192359355,2.4639886470663503
Egypt,EGY,2005,148.930906319,75523569.0,1187.5196897838828,1.9719791886291815,108.69,61.56053483,12.140951,0.507866,1.6605865196122036,2.4192594611186227
Egypt,EGY,2006,157.423114874,76873663.0,1398.1906244141626,2.047815971433545,115.407,65.04166462399999,11.733257,0.533763,1.4646185832433067,2.4203426493471354
Egypt,EGY,2007,169.499657656,78232126.0,1667.843720525996,2.1666247144555424,125.129,69.499522625,13.059323,0.664115,1.2990573923630226,2.438860746865454
Egypt,EGY,2008,177.50207655600002,79636079.0,2044.5278554985339,2.2289153206048735,131.04,72.126123078,11.900946,0.696734,1.0901858414941374,2.4609956695446162
Egypt,EGY,2009,181.862729706,81134798.0,2329.239479967709,2.2414886607100444,139.0,73.813394536,10.069065,0.815108,0.9623264073907586,2.4638174527700736
Egypt,EGY,2010,183.622302042,82761235.0,2644.817039097506,2.218699395218063,146.796,72.990523732,10.047958,1.160795,0.8388857763768613,2.5157005684218374
Egypt,EGY,2011,189.98415967100001,84529250.0,2791.954961862493,2.247555250649923,157.406,76.22262552699999,9.326836,1.109869,0.8050112846915679,2.492490364343364
Egypt,EGY,2012,196.375224898,86422240.0,3232.6488917879433,2.272276498480021,164.62800000000001,78.563342151,8.879413,0.909323,0.7029147224285311,2.499578295950848
Egypt,EGY,2013,195.602281582,88404640.0,3264.3787871527666,2.212579357621953,168.05,77.02746492200001,8.805713,0.860458,0.6777949196121915,2.5393836053162584
Egypt,EGY,2014,198.061973814,90424654.0,3378.831357855546,2.190353681795675,174.875,79.691371672,8.869192,0.965261,0.6482577701616438,2.485362839896884
Egypt,EGY,2015,205.104123139,92442547.0,3598.9709482020994,2.2187199487158225,186.32,79.343070884,8.46447,1.194719,0.6164873183608791,2.5850287977744566
Egypt,EGY,2016,211.74800435,94447072.0,3525.0201645005777,2.241975318726662,194.327,86.159613237,8.071961,1.145492,0.6360177287224975,2.4576248243773207
Egypt,EGY,2017,212.313750456,96442593.0,2440.5101731110713,2.201452116244946,199.571902238,88.34215858200001,7.956808,1.180446,0.9020458674993421,2.40331178073862
Egypt,EGY,2018,212.803771,98423595.0,2549.1394583229544,2.1621215014550117,206.568071069,90.083748525,8.208707,1.630861,0.8481770169127754,2.3622881428046125
India,IND,1990,522.388382758,873277798.0,367.5566181073706,0.5981926758637233,292.732,305.666936639,24.489294,0.010932,1.6274844374832595,1.7090117384038603
India,IND,1991,561.6132894140001,891273209.0,303.05561259578536,0.630124729143519,319.25600000000003,318.451530682,22.807402,0.012216,2.0792379449641722,1.7635754119669063
India,IND,1992,592.938923463,909307016.0,316.9539354777623,0.652077805438378,337.181,330.09077173400004,20.752652,0.026099,2.057326735683105,1.7962905183572149
India,IND,1993,623.962846776,927403860.0,301.15901142645293,0.6728059626320727,360.845,338.026903065,19.558813,0.027436,2.23405555571888,1.8458970014467064
India,IND,1994,664.297957918,945601831.0,346.1029586049337,0.7025134006090984,390.813,350.98706901400004,21.2191,0.051175,2.0297815524050367,1.8926565009479102
India,IND,1995,722.852569829,963922588.0,373.76648895218693,0.7499072838710156,423.66,371.160272592,17.260539,0.1251,2.0063523778530756,1.9475483321018026
India,IND,1996,757.8320342200001,982365243.0,399.95008633532865,0.7714361227863596,443.031,382.508906396,15.767294,0.208563,1.9288309945245703,1.9812140882163913
India,IND,1997,790.542416706,1000900030.0,415.4938069248438,0.789831544620895,472.678,397.689971058,16.015131,0.219811,1.9009466120965866,1.987835938137614
India,IND,1998,806.758823147,1019483581.0,413.2989441345476,0.7913406730451308,503.75100000000003,407.227151991,16.701108,0.224119,1.9146931882495046,1.9811027314918086
India,IND,1999,870.781247017,1038058156.0,441.9987701706256,0.8388559369086062,545.77,430.742187269,15.258076,0.276857,1.8978693913215665,2.0215833803926757
India,IND,2000,908.477507622,1056575549.0,443.31420400077405,0.8598320380230566,569.688,440.91150611100005,13.590948,0.295951,1.9395544520417742,2.060453163572668
India,IND,2001,921.3580477180001,1075000085.0,451.57301188171465,0.8570771859222691,588.171,448.020083536,13.207044,0.381352,1.8979814191083069,2.056510593110422
India,IND,2002,951.406051296,1093317189.0,470.98679722020506,0.8702013110817377,610.5020000000001,462.121125295,12.055161,0.440621,1.8476129611652021,2.058780694539034
India,IND,2003,975.405570333,1111523144.0,546.7266275628268,0.8775395956424638,650.837,473.956219033,13.469425,0.552058,1.6050793054553059,2.0580077466292
India,IND,2004,1032.040806206,1129623456.0,627.7742623067692,0.9136148870885344,683.991,499.133422677,14.482501,0.65688,1.4553238989624044,2.0676651959527383
India,IND,2005,1079.8578749150001,1147609927.0,714.8610802734332,0.9409624729701386,715.6560000000001,514.4901025280001,16.619018,0.868294,1.3162871765381632,2.0988895016813878
India,IND,2006,1151.244696546,1165486291.0,806.7532837025034,0.9877805560099892,773.784,533.131917178,17.540425,1.262109,1.2243898797370634,2.1593993146008303
India,IND,2007,1247.6040395500002,1183209472.0,1028.3347586786979,1.0544236410152743,823.564,567.9549511309999,17.864185,1.439475,1.025370028695809,2.1966602052954687
India,IND,2008,1324.9656157670001,1200669765.0,998.522269363666,1.1035220960752685,849.87,600.481821674,16.658665,1.642251,1.1051552177985136,2.20650412376067
India,IND,2009,1489.353647992,1217726215.0,1101.9609193460417,1.2230611689607094,917.424,665.654650029,15.671271,2.057064,1.1098952308458765,2.237426941924187
India,IND,2010,1575.068311887,1234281170.0,1357.5637005735225,1.2761017101856944,980.423,700.0435025740001,16.129977,2.016477,0.9399939830790899,2.2499577613328436
India,IND,2011,1663.2106408070001,1250288729.0,1458.1031448868316,1.3302612446464757,1072.615,733.600439697,17.168882,2.367485,0.9123231434698824,2.267188718553602
India,IND,2012,1797.480577044,1265782790.0,1443.8795293904227,1.4200545237654874,1124.557,766.414020865,15.845973,2.881579,0.9834993119993926,2.345312752779894
India,IND,2013,1840.7513274320002,1280846129.0,1449.605912338698,1.4371369720023568,1191.884,778.427589249,17.413943,3.130086,0.9913983930182619,2.3647046338733873
India,IND,2014,2001.672344734,1295604184.0,1573.8814921105177,1.5449721214654553,1294.22,823.658116026,16.290275,3.337454,0.9816317996050032,2.4302223286425
India,IND,2015,2013.132036938,1310152403.0,1605.6054310902557,1.5365632519761139,1372.77,836.514901297,15.55745,3.798233,0.9569992865138355,2.4065704434155064
India,IND,2016,2056.930057985,1324509589.0,1729.2680205154388,1.5529748331516233,1477.564,862.373136743,16.197133,3.992111,0.8980532888642281,2.38519727754228
India,IND,2017,2184.8857076480003,1338658835.0,1981.4990445681906,1.632145286403761,1559.057642442,896.64481128,17.061611,5.172384,0.8236921894451072,2.436734903455226
India,IND,2018,2276.951645503,1352617328.0,2015.5904854867522,1.68336720103219,1643.169590198,929.448661962,18.505005,6.396329,0.8351732225138321,2.449787426339952
Indonesia,IDN,1990,147.806892865,181413402.0,585.0765499510036,0.8147517836912623,32.667,98.669130215,20.917133,3.443842,1.3925558694148528,1.4980054302995156
Indonesia,IDN,1991,160.421819475,184591903.0,631.7828372847612,0.8690620599702036,37.34,103.49872837500001,20.557043,2.80932,1.37557085865961,1.549988313805696
Indonesia,IDN,1992,168.320614748,187739786.0,681.9383856119008,0.8965633674899363,41.513,107.892572485,23.838316,2.61123,1.3147278205866841,1.5600760170159178
Indonesia,IDN,1993,182.994368046,190851175.0,827.9053052805842,0.9588328080558058,45.4,118.51970981400001,19.77533,2.400881,1.1581430894815308,1.5439994607916598
Indonesia,IDN,1994,194.01502563600002,193917462.0,912.2032750795041,1.0005031193941678,51.358000000000004,118.662478461,15.656762,3.76767,1.0967984293927993,1.635015787233583
Indonesia,IDN,1995,216.386386563,196934260.0,1026.393420439467,1.098774720878937,59.193,130.8874099,16.463095,3.73355,1.0705200354932896,1.6532253692568486
Indonesia,IDN,1996,234.038081107,199901228.0,1137.4101182358584,1.1707686013164462,67.724,135.646692209,15.530683,3.472919,1.0293284564166947,1.725350447517008
Indonesia,IDN,1997,253.76515967600002,202826446.0,1063.7123652486373,1.2511443388205896,74.627,140.22433933399998,10.339421,3.490694,1.176205504133762,1.8097083636212217
Indonesia,IDN,1998,256.248032099,205724592.0,463.9481694668522,1.245587752090426,78.038,137.140301098,15.765396,3.353494,2.684756259566231,1.8685100590225918
Indonesia,IDN,1999,277.48537979400004,208615169.0,671.0986161100387,1.3301304076982055,85.915,143.719086258,14.123261,3.175231,1.9820192975634245,1.9307482883370617
Indonesia,IDN,2000,272.596485306,211513823.0,780.1902009865787,1.2887880396639608,93.325,155.790241565,15.956068,5.217252,1.651889549540922,1.7497661122263886
Indonesia,IDN,2001,290.67088185200004,214427417.0,748.257615698969,1.355567706400157,101.254,159.333668571,17.474865,5.956308,1.8116323548994315,1.8242903992540371
Indonesia,IDN,2002,296.90868537899996,217357793.0,900.1775757135307,1.3659905231877283,108.217,165.05938171600002,14.953288,5.764344,1.5174678419477052,1.7987992096678207
Indonesia,IDN,2003,325.33684271100003,220309469.0,1065.648539254608,1.4767265528246543,112.974,165.434286118,13.638536,5.571193,1.3857538376185303,1.9665623755824455
Indonesia,IDN,2004,331.90848194700004,223285676.0,1150.2613149956467,1.4864745822163712,120.163,176.215413192,13.606518,5.539143,1.292292944948772,1.8835383121983813
Indonesia,IDN,2005,336.475161823,226289470.0,1263.2873205457474,1.4869236373349586,127.529,179.24168606499998,13.605533,5.17843,1.1770272788716023,1.8772148890687241
Indonesia,IDN,2006,354.939000479,229318262.0,1589.801488661421,1.5478008484077908,133.072,183.355345107,12.258777,5.003306,0.9735812046012148,1.9357984915676691
